timestamp            ,item                                                     ,slug                                                                 ,server   ,top_buy  ,low_sell  ,avg_price ,volume   ,source
2025-10-19T15:10:17Z ,Animal Claw                                              ,clawt1                                                               ,devaloka ,         ,    12.0  ,          ,   246.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Drop of Corrupted Essence                                ,corruptedessencet1                                                   ,devaloka ,         ,    40.0  ,          ,    58.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Heavy Metal Conglomerate                                 ,perkitem_weapon_rendingstacks                                        ,devaloka ,         ,  2294.0  ,          ,   124.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Chilled Fang                                             ,frozenfangt1                                                         ,devaloka ,         ,     0.04 ,          ,  2782.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Sliver of Cobalt                                         ,cobaltt1                                                             ,devaloka ,         ,     0.01 ,          ,  3547.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Starmetal Void Gauntlet Charm                            ,voidgauntletcharmt2                                                  ,devaloka ,         ,  2000.0  ,          ,    14.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Starmetal Great Axe Charm                                ,2haxecharmt2                                                         ,devaloka ,         ,    25.0  ,          ,    40.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Chunk of Adderstone                                      ,adderstonet3                                                         ,devaloka ,         ,     1.0  ,          ,   634.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Orichalcum Fishing Pole Charm                            ,fishcatchsizeday3charm                                               ,devaloka ,         ,   118.97 ,          ,     6.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Orichalcum Ice Gauntlet Charm                 ,icegauntletcharmt6                                                   ,devaloka ,         ,   108.0  ,          ,     9.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Starmetal Rapier Charm                        ,rapiercharmt5                                                        ,devaloka ,         ,   195.0  ,          ,    16.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Orichalcum Void Gauntlet Charm                ,voidgauntletcharmt6                                                  ,devaloka ,         ,    50.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Massive Bear Paw                                         ,bearpawt2                                                            ,devaloka ,         ,    14.0  ,          ,    87.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Draught of Mana Essence                                  ,perkitem_lifestaff_lowmanabonusheal                                  ,devaloka ,         ,    61.0  ,          ,    15.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Orichalcum Great Axe Charm                               ,2haxecharmt3                                                         ,devaloka ,         ,    15.0  ,          ,    15.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Starmetal Bow Charm                                      ,bowcharmt2                                                           ,devaloka ,         ,     3.89 ,          ,    27.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Orichalcum Fire Staff Charm                              ,firestaffcharmt3                                                     ,devaloka ,         ,   134.98 ,          ,    37.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Evergreen Weapon Shard                                   ,evergreenweaponshardt5                                               ,devaloka ,         ,     0.95 ,          ,   115.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Starmetal Musket Charm                        ,musketcharmt5                                                        ,devaloka ,         ,    18.0  ,          ,     6.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Glacier Resin                                            ,glacierresint1                                                       ,devaloka ,         ,     9.0  ,          ,   120.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Vial of Azalea                                           ,perkitem_lifestaff_onremoveheal                                      ,devaloka ,         ,   449.0  ,          ,    13.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Gem Setting Pins                                         ,gemsocketpinst1                                                      ,devaloka ,         ,   242.98 ,          ,   416.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Starmetal Greatsword Charm                    ,greatswordcharmt5                                                    ,devaloka ,         ,    78.0  ,          ,    10.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Orichalcum Botanists Charm                               ,botanistcharmt3                                                      ,devaloka ,         ,    25.0  ,          ,   529.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reflective Animus                                        ,perkitem_armor_pvpzone_1                                             ,devaloka ,         ,   100.0  ,          ,    12.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Large Elk Hoof                                           ,elkhooft2                                                            ,devaloka ,         ,    58.0  ,          ,    35.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Orichalcum Miners Charm                                  ,minercharmt3                                                         ,devaloka ,         ,     0.09 ,          ,  1539.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Sliver of Adderstone                                     ,adderstonet1                                                         ,devaloka ,         ,     0.4  ,          ,  3305.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Resin Shavings                                           ,resint1                                                              ,devaloka ,         ,     0.06 ,          ,  1477.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Hollow Armor Shard                                       ,hollowarmorshardt5                                                   ,devaloka ,         ,    13.99 ,          ,   154.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Fine Corrupted Sigil                                     ,corruptedsigilt2                                                     ,devaloka ,         ,     0.18 ,          ,   429.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Steel Life Staff Charm                                   ,lifestaffcharmt1                                                     ,devaloka ,         ,    25.0  ,          ,    24.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Starmetal Hatchet Charm                                  ,hatchetcharmt2                                                       ,devaloka ,         ,   250.0  ,          ,   100.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Steel Shield Charm                                       ,shieldcharmt1                                                        ,devaloka ,         ,    12.0  ,          ,    39.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Tonic of Nehemiah                                        ,pvp_perkitem2                                                        ,devaloka ,         ,    19.89 ,          ,   112.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Starmetal Weaponsmith's Charm                            ,weaponsmithcharmt2                                                   ,devaloka ,         ,   344.0  ,          ,   154.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Armor Scraps                                             ,armorscrapst2                                                        ,devaloka ,         ,    90.0  ,          ,   331.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Totem of Void                                            ,perkitem_armor_dmgvoid                                               ,devaloka ,         ,     6.5  ,          ,   158.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Steel Great Axe Charm                         ,2haxecharmt4                                                         ,devaloka ,         ,    23.0  ,          ,    37.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Iron Fishing Pole Charm                       ,fishcastdistanceday3charm                                            ,devaloka ,         ,     1.39 ,          ,     7.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Adamant                                                  ,perkitem_armor_health                                                ,devaloka ,         ,     4.0  ,          ,   191.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Soulheart Alternator                                     ,perkitem_chest_healthstam_synergy                                    ,devaloka ,         ,    30.0  ,          ,   523.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Steel Bow Charm                                          ,bowcharmt1                                                           ,devaloka ,         ,     4.99 ,          ,    14.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Steel Arcanist's Charm                                   ,arcanistcharmt1                                                      ,devaloka ,         ,    25.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Orichalcum Weaponsmith's Charm                           ,weaponsmithcharmt3                                                   ,devaloka ,         ,    14.49 ,          ,    12.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Orichalcum War Hammer Charm                              ,2hhammercharmt3                                                      ,devaloka ,         ,    44.0  ,          ,    21.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Brown Tonic                                              ,pvp_perkitem7                                                        ,devaloka ,         ,    40.99 ,          ,   139.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Starmetal Spear Charm                                    ,spearcharmt2                                                         ,devaloka ,         ,    19.0  ,          ,    99.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Crystalline Resin                                        ,crystallineresint1                                                   ,devaloka ,         ,    23.0  ,          ,   105.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Resin Lump                                               ,resint2                                                              ,devaloka ,         ,     1.99 ,          ,  1896.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Vial of Corrupted Essence                                ,corruptedessencet2                                                   ,devaloka ,         ,    85.0  ,          ,    32.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Tonic of Minerva                                         ,pvp_perkitem6                                                        ,devaloka ,         ,   145.0  ,          ,    25.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Vial of Mercury                                          ,perkitem_armor_conditioning_thrust                                   ,devaloka ,         ,     2.99 ,          ,   227.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,High Quality Tallow                                      ,tallowt3                                                             ,devaloka ,         ,   290.0  ,          ,    96.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Iron Fishing Pole Charm                                  ,fishcatchsizefresh3charm                                             ,devaloka ,         ,    35.5  ,          ,    14.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Steel Blunderbuss Charm                                  ,blunderbusscharmt1                                                   ,devaloka ,         ,    17.0  ,          ,    23.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Drop of Wolf Essence                                     ,wolfessencet1                                                        ,devaloka ,         ,    78.99 ,          ,   113.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Drop of Sap                                              ,sapt1                                                                ,devaloka ,         ,     0.5  ,          ,  1979.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Chunk of Batrachite                                      ,batrachitet3                                                         ,devaloka ,         ,     0.03 ,          ,  2489.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Orichalcum Bow Charm                                     ,bowcharmt3                                                           ,devaloka ,         ,    23.99 ,          ,    17.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Steel Miner's Charm                                      ,minercharmt1                                                         ,devaloka ,         ,     0.33 ,          ,  4616.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Vial of Wyrdwood Sap                                     ,wyrdwoodsapt2                                                        ,devaloka ,         ,    90.0  ,          ,    28.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Drop of Ironwood Sap                                     ,ironwoodsapt1                                                        ,devaloka ,         ,   280.0  ,          ,    69.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Jagged Animal Fang                                       ,fangt2                                                               ,devaloka ,         ,     1.99 ,          ,   377.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Shard of Enchanted Earth                                 ,enchantedeartht2                                                     ,devaloka ,         ,    24.89 ,          ,    23.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Boar Tusk                                                ,boartuskt1                                                           ,devaloka ,         ,    10.99 ,          ,   344.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Horn                                                     ,hornt1                                                               ,devaloka ,         ,     0.99 ,          ,     8.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Steel Hatchet Charm                                      ,hatchetcharmt1                                                       ,devaloka ,         ,     4.0  ,          ,    25.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Steel Lumberjack's Charm                                 ,lumberjackcharmt1                                                    ,devaloka ,         ,     0.59 ,          ,   680.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Sliver of Crystalized Azoth                              ,crystalizedazotht1                                                   ,devaloka ,         ,   750.0  ,          ,    41.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Shard of Batrachite                                      ,batrachitet2                                                         ,devaloka ,         ,     0.11 ,          ,  2044.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Chunk of Crystalized Azoth                               ,crystalizedazotht3                                                   ,devaloka ,         ,     7.1  ,          ,    28.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Steel Armorer's Charm                                    ,armorercharmt1                                                       ,devaloka ,         ,    77.0  ,          ,    18.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Starmetal War Hammer Charm                    ,2hhammercharmt5                                                      ,devaloka ,         ,   310.0  ,          ,    42.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Poisonous Nectar                                         ,perkitem_weapon_hercyneraid_1                                        ,devaloka ,         ,   119.0  ,          ,   135.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Starmetal Fishing Pole Charm                  ,fishlinestrengthsalt3charm                                           ,devaloka ,         ,     0.98 ,          ,     2.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Small Wolf Paw                                           ,wolfpawt1                                                            ,devaloka ,         ,     8.0  ,          ,   146.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Draught of Mercury                                       ,perkitem_armor_conditioning_strike                                   ,devaloka ,         ,    10.0  ,          ,   166.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Smoldering Weapon Shard                                  ,smolderingweaponshardt5                                              ,devaloka ,         ,     9.99 ,          ,   231.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Carthago Tonic                                           ,pvp_perkitem10                                                       ,devaloka ,         ,   125.0  ,          ,    89.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Tonic of Judah                                           ,pvp_perkitem1                                                        ,devaloka ,         ,    48.0  ,          ,    92.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Orichalcum War Hammer Charm                   ,2hhammercharmt6                                                      ,devaloka ,         ,   199.99 ,          ,     8.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Sparkmetal                                               ,perkitem_shield_kite_onblockdmg                                      ,devaloka ,         ,   199.8  ,          ,     2.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Gritty Iron                                              ,perkitem_armor_defgrit                                               ,devaloka ,         ,     3.66 ,          ,   136.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Draught of Blessed Water                                 ,holywatert3                                                          ,devaloka ,         ,     1.98 ,          ,  1297.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Steel Rapier Charm                            ,rapiercharmt4                                                        ,devaloka ,         ,     5.0  ,          ,     8.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Armor Fragments                                          ,armorscrapst3                                                        ,devaloka ,         ,     0.95 ,          ,   294.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Steel Flail Charm                             ,flailcharmt4                                                         ,devaloka ,         ,    15.0  ,          ,    28.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Fulgurite Resin                                          ,fulguriteresint1                                                     ,devaloka ,         ,    80.0  ,          ,   115.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Pristine Horn                                            ,hornt3                                                               ,devaloka ,         ,    21.9  ,          ,   680.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Sliver of Wyrdwood Resin                                 ,wyrdwoodresint1                                                      ,devaloka ,         ,    14.0  ,          ,    29.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Squirming Vines                                          ,writhingvinest1                                                      ,devaloka ,         ,   845.0  ,          ,   146.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Ancient Bear Paw                                         ,bearpawt3                                                            ,devaloka ,         ,    34.0  ,          ,    52.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Hardened Crystal                                         ,perkitem_armor_defbasic                                              ,devaloka ,         ,   268.97 ,          ,   643.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Steel Sword Charm                                        ,swordcharmt1                                                         ,devaloka ,         ,     5.0  ,          ,    18.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Orichalcum Greatsword Charm                   ,greatswordcharmt6                                                    ,devaloka ,         ,     5.0  ,          ,    11.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Steel Musket Charm                                       ,musketcharmt1                                                        ,devaloka ,         ,    10.0  ,          ,    17.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Empowering Animus                                        ,perkitem_jewelry_pvpzone_1                                           ,devaloka ,         ,   289.0  ,          ,    49.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Sharp Baetylus                                           ,perkitem_earring_onpotiondmg                                         ,devaloka ,         ,  7999.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Small Boar Hoof                                          ,boarhooft1                                                           ,devaloka ,         ,     7.0  ,          ,   306.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Orichalcum Skinners Charm                                ,skinnercharmt3                                                       ,devaloka ,         ,    50.0  ,          ,    59.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Steel Bow Charm                               ,bowcharmt4                                                           ,devaloka ,         ,    39.0  ,          ,    96.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Orichalcum Hatchet Charm                      ,hatchetcharmt6                                                       ,devaloka ,         ,    82.0  ,          ,    17.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Reinforced Steel Life Staff Charm                        ,lifestaffcharmt4                                                     ,devaloka ,         ,    35.0  ,          ,    33.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Jagged Horn                                              ,hornt2                                                               ,devaloka ,         ,    10.0  ,          ,   287.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Shard of Cobalt                                          ,cobaltt2                                                             ,devaloka ,         ,     0.03 ,          ,  3028.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Worn Whetstone                                           ,whetstonet1                                                          ,devaloka ,         ,     0.1  ,          ,  1493.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Evergreen Armor Shard                                    ,evergreenarmorshardt5                                                ,devaloka ,         ,    21.5  ,          ,   424.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Drop of Mercury                                          ,perkitem_armor_conditioning_slash                                    ,devaloka ,         ,    10.86 ,          ,   319.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Starmetal Armorer's Charm                                ,armorercharmt2                                                       ,devaloka ,         ,    99.0  ,          ,    91.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Sliver of Consecrated Iron                               ,consecratediront1                                                    ,devaloka ,         ,   440.0  ,          ,    87.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Riveted Steel Mail                                       ,rivetedmailt1                                                        ,devaloka ,         ,   480.0  ,          ,    28.0 ,nwmp_snapshot
2025-10-19T15:10:17Z ,Callus Mangy Hide                                        ,mangyhidet3                                                          ,devaloka ,         ,     4.5  ,          ,  1089.0 ,nwmp_snapshot
2025-10-19T15:10:37Z ,Vial of Suspended Azoth                                  ,azurevialt1                                                          ,devaloka ,         ,     5.87 ,          , 14910.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Empowered II Charm                                       ,perkcharm_durempower                                                 ,devaloka ,         ,  1390.9  ,          ,    39.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Void Harnessing II Charm                                 ,perkcharm_dmgvoid                                                    ,devaloka ,         ,  1188.0  ,          ,    26.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Mending Vortex II Charm                                  ,perkcharm_flail_blast                                                ,devaloka ,         ,  1497.0  ,          ,    25.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Nullifying Oblivion II Charm                             ,perkcharm_voidgauntlet_nullchamber_nullify                           ,devaloka ,         ,  2799.0  ,          ,    48.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Keen II Charm                                            ,perkcharm_critchance                                                 ,devaloka ,         ,  4250.8  ,          ,    24.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Infected II Charm                                        ,perkcharm_durdisease                                                 ,devaloka ,         ,   690.99 ,          ,    27.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Shirking Heals II Charm                                  ,perkcharm_pvp_dodgesuccess_heal                                      ,devaloka ,         ,  5299.0  ,          ,    19.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Blade Splinters                                          ,perkcharmmaterial_5                                                  ,devaloka ,         ,     0.16 ,          , 10332.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Accelerating Flamethrower II Charm                       ,perkcharm_firestaff_flamethrower                                     ,devaloka ,         ,   200.0  ,          ,    47.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Mending Protection II Charm                              ,perkcharm_lifestaff_orbofprotection                                  ,devaloka ,         ,  2200.0  ,          ,    40.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Crowded Bludgeon II Charm                                ,perkcharm_flail_defensivestrike                                      ,devaloka ,         ,   150.0  ,          ,    23.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Nature Harnessing II Charm                               ,perkcharm_dmgnature                                                  ,devaloka ,         ,   229.99 ,          ,    62.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Unending Storm II Charm                                  ,perkcharm_icegauntlet_unendingthaw                                   ,devaloka ,         ,  1392.0  ,          ,    42.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Empowering Shooter's Stance II Charm                     ,perkcharm_musket_shootersstance                                      ,devaloka ,         ,   598.99 ,          ,    18.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Fortifying Whirlwind II Charm                            ,perkcharm_greataxe_whirlwind                                         ,devaloka ,         ,   748.0  ,          ,    43.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Empowering Burnout II Charm                              ,perkcharm_firestaff_burnout                                          ,devaloka ,         ,   440.0  ,          ,    25.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Sundering Essence II Charm                               ,perkcharm_voidgauntlet_essencerupture_empower                        ,devaloka ,         ,   550.0  ,          ,    26.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Fortifying Sacred Ground II Charm                        ,perkcharm_lifestaff_sacredground                                     ,devaloka ,         ,  3000.0  ,          ,    46.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Deadly Shower II Charm                                   ,perkcharm_icegauntlet_deadlyfrost                                    ,devaloka ,         ,   800.0  ,          ,    20.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Penetrating Headshot II Charm                            ,perkcharm_pvp_armorpenetration_onheadshot                            ,devaloka ,         ,   290.0  ,          ,    32.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Vorpal II Charm                                          ,perkcharm_dmgheadshot                                                ,devaloka ,         ,  1399.0  ,          ,    25.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Lightning Harnessing II Charm                            ,perkcharm_dmglightning                                               ,devaloka ,         ,  2687.0  ,          ,    46.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Purifying Toast II Charm                                 ,perkcharm_removeonpotion                                             ,devaloka ,         ,    10.0  ,          ,   107.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Vicious II Charm                                         ,perkcharm_dmgcrit                                                    ,devaloka ,         ,  5589.0  ,          ,    44.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Potent Vivacity II Charm                                 ,perkcharm_energizedpotencyinc                                        ,devaloka ,         ,   420.0  ,          ,    49.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Diminishing Orb II Charm                                 ,perkcharm_voidgauntlet_decayingorb_reducebuffs                       ,devaloka ,         ,   799.0  ,          ,    53.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Enchanted Ward II Charm                                  ,perkcharm_defbasic                                                   ,devaloka ,         ,  5799.0  ,          ,    18.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Leeching Clear Out II Charm                              ,perkcharm_hammer_clearout                                            ,devaloka ,         ,   500.0  ,          ,    44.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Empowering Rending Throw II Charm                        ,perkcharm_hatchet_rending_throw                                      ,devaloka ,         ,   520.0  ,          ,    29.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Fortifying Incinerate II Charm                           ,perkcharm_firestaff_incinerate                                       ,devaloka ,         ,   499.99 ,          ,    41.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Steadfast Purification II Charm                          ,perkcharm_greatsword_drainattack                                     ,devaloka ,         ,   549.0  ,          ,    28.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Accelerated Resolve II Charm                             ,perkcharm_shield_defendersresolve                                    ,devaloka ,         ,  2376.98 ,          ,    43.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Freedom II Charm                                         ,perkcharm_durcc                                                      ,devaloka ,         ,   740.0  ,          ,    34.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Accelerating Barrage II Charm                            ,perkcharm_flail_charge                                               ,devaloka ,         ,   497.0  ,          ,    50.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Skyward Nullification II Charm                           ,perkcharm_greatsword_defensebreak                                    ,devaloka ,         ,   290.0  ,          ,    22.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Empowering Leaping Strike II Charm                       ,perkcharm_sword_leapingstrike                                        ,devaloka ,         ,  1540.0  ,          ,    58.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Crippling Reap II Charm                                  ,perkcharm_greataxe_reap                                              ,devaloka ,         ,  1460.0  ,          ,    43.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Omnidirectional Evade II Charm                           ,perkcharm_rapier_evade                                               ,devaloka ,         ,  3790.0  ,          ,    35.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Bleeding Sweep II Charm                                  ,perkcharm_spear_sweep                                                ,devaloka ,         ,    75.99 ,          ,    69.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Angry Heart                                              ,perkcharmmaterial_1                                                  ,devaloka ,         ,     0.04 ,          , 25977.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Feather Shard                                            ,perkcharmmaterial_9                                                  ,devaloka ,         ,     0.15 ,          ,  7830.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Keen Vault Kick II Charm                                 ,perkcharm_spear_vaultkick                                            ,devaloka ,         ,   598.0  ,          ,    37.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Powerful Eruption II Charm                               ,perkcharm_flail_burst                                                ,devaloka ,         ,   890.0  ,          ,    35.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Enfeebling II Charm                                      ,perkcharm_durweaken                                                  ,devaloka ,         ,    23.99 ,          ,    70.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Crippling Feral Rush II Charm                            ,perkcharm_hatchet_feralrush                                          ,devaloka ,         ,   290.0  ,          ,    47.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Exhaustive Net Shot II Charm                             ,perkcharm_blunderbuss_netshot                                        ,devaloka ,         ,  1550.0  ,          ,    30.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Crippling Mighty Gavel II Charm                          ,perkcharm_hammer_mightygavel                                         ,devaloka ,         ,   250.0  ,          ,    44.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Potent Energy II Charm                                   ,perkcharm_exhaustpotencyred                                          ,devaloka ,         ,   289.0  ,          ,    28.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Crippling Powder Burn II Charm                           ,perkcharm_musket_powderburn                                          ,devaloka ,         ,  1393.0  ,          ,    26.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Compounding Perforate II Charm                           ,perkcharm_spear_perforate                                            ,devaloka ,         ,  3190.0  ,          ,    24.0 ,nwmp_snapshot
2025-10-19T15:12:18Z ,Ice Harnessing II Charm                                  ,perkcharm_dmgice                                                     ,devaloka ,         ,  1189.0  ,          ,    62.0 ,nwmp_snapshot
